posto,time_division,model_id,p,h,h_std,avg_cv_mse,total_aic
ITUMBIARA,dia,4,5,4,4,,78604.15061061116
ITUMBIARA,dia,4,5,4,5,,78608.15061061116
ITUMBIARA,dia,4,5,5,1,,78609.45597911412
ITUMBIARA,dia,4,5,5,2,,78613.45597911412
ITUMBIARA,dia,4,5,5,3,,78617.45597911412
ITUMBIARA,dia,4,5,5,4,,78621.45597911412
ITUMBIARA,dia,4,5,5,5,,78625.45597911412
ITUMBIARA,sem,1,1,1,0,,11447.569118457528
ITUMBIARA,sem,1,1,2,0,,11434.760877368437
ITUMBIARA,sem,1,1,3,0,,11438.132313170101
ITUMBIARA,sem,1,1,4,0,,11439.764986856377
ITUMBIARA,sem,1,1,5,0,,11441.456035546085
ITUMBIARA,sem,1,2,1,0,,11438.314233979758
ITUMBIARA,sem,1,2,2,0,,11425.606739352874
ITUMBIARA,sem,1,2,3,0,,11429.002205127385
ITUMBIARA,sem,1,2,4,0,,11430.431392486751
ITUMBIARA,sem,1,2,5,0,,11431.594199097635
ITUMBIARA,sem,1,3,1,0,,11432.569386742049
ITUMBIARA,sem,1,3,2,0,,11418.727671818513
ITUMBIARA,sem,1,3,3,0,,11422.169827048183
ITUMBIARA,sem,1,3,4,0,,11423.41943950076
ITUMBIARA,sem,1,3,5,0,,11424.000667374843
ITUMBIARA,sem,1,4,1,0,,11431.728461698453
ITUMBIARA,sem,1,4,2,0,,11416.686276088765
ITUMBIARA,sem,1,4,3,0,,11420.141603770453
ITUMBIARA,sem,1,4,4,0,,11421.209825050395
ITUMBIARA,sem,1,4,5,0,,11421.478041863073
ITUMBIARA,sem,1,5,1,0,,11429.4240128143
ITUMBIARA,sem,1,5,2,0,,11412.383296291446
ITUMBIARA,sem,1,5,3,0,,11415.867549093346
ITUMBIARA,sem,1,5,4,0,,11416.792319606006
ITUMBIARA,sem,1,5,5,0,,11416.934754812255
ITUMBIARA,sem,2,1,1,0,,13825.824046941303
ITUMBIARA,sem,2,1,2,0,,13815.360982742266
ITUMBIARA,sem,2,1,3,0,,13818.98655116747
ITUMBIARA,sem,2,1,4,0,,13821.29670915968
ITUMBIARA,sem,2,1,5,0,,13823.257534436625
ITUMBIARA,sem,2,2,1,0,,13760.89212687453
ITUMBIARA,sem,2,2,2,0,,13750.392401493647
ITUMBIARA,sem,2,2,3,0,,13753.46209762229
ITUMBIARA,sem,2,2,4,0,,13754.878819340436
ITUMBIARA,sem,2,2,5,0,,13753.792029541264
ITUMBIARA,sem,2,3,1,0,,13658.382142236844
ITUMBIARA,sem,2,3,2,0,,13648.832905713874
ITUMBIARA,sem,2,3,3,0,,13653.663545682188
ITUMBIARA,sem,2,3,4,0,,13657.684777563476
ITUMBIARA,sem,2,3,5,0,,13654.665330490772
ITUMBIARA,sem,2,4,1,0,,13584.376883389881
ITUMBIARA,sem,2,4,2,0,,13573.76515237873
ITUMBIARA,sem,2,4,3,0,,13577.497207139082
ITUMBIARA,sem,2,4,4,0,,13578.816920243062
ITUMBIARA,sem,2,4,5,0,,13578.34569323314
ITUMBIARA,sem,2,5,1,0,,13519.337551384411
ITUMBIARA,sem,2,5,2,0,,13505.362238928208
ITUMBIARA,sem,2,5,3,0,,13509.440719232754
ITUMBIARA,sem,2,5,4,0,,13513.847199996542
ITUMBIARA,sem,2,5,5,0,,13507.889182609912
ITUMBIARA,sem,3,1,1,1,,11513.915443908718
ITUMBIARA,sem,3,1,1,2,,11500.141302300297
ITUMBIARA,sem,3,1,1,3,,11502.008366221316
ITUMBIARA,sem,3,1,1,4,,11507.947749376981
ITUMBIARA,sem,3,1,1,5,,11510.447809833198
ITUMBIARA,sem,3,1,2,1,,11495.184778410989
ITUMBIARA,sem,3,1,2,2,,11481.916112188492
ITUMBIARA,sem,3,1,2,3,,11483.107233433086
ITUMBIARA,sem,3,1,2,4,,11489.076187141285
ITUMBIARA,sem,3,1,2,5,,11489.67655128581
ITUMBIARA,sem,3,1,3,1,,11499.010974744222
ITUMBIARA,sem,3,1,3,2,,11485.592264299685
ITUMBIARA,sem,3,1,3,3,,11486.7929273561
ITUMBIARA,sem,3,1,3,4,,11492.758406369863
ITUMBIARA,sem,3,1,3,5,,11493.40388827781
ITUMBIARA,sem,3,1,4,1,,11500.733061867117
ITUMBIARA,sem,3,1,4,2,,11487.123694309585
ITUMBIARA,sem,3,1,4,3,,11488.288625517249
ITUMBIARA,sem,3,1,4,4,,11494.248823795688
ITUMBIARA,sem,3,1,4,5,,11494.805049810553
ITUMBIARA,sem,3,1,5,1,,11502.545647608658
ITUMBIARA,sem,3,1,5,2,,11488.930215167358
ITUMBIARA,sem,3,1,5,3,,11490.059585091114
ITUMBIARA,sem,3,1,5,4,,11496.034629452486
ITUMBIARA,sem,3,1,5,5,,11496.514709180148
ITUMBIARA,sem,3,2,1,1,,11496.073118525836
ITUMBIARA,sem,3,2,1,2,,11486.875159706358
ITUMBIARA,sem,3,2,1,3,,11488.682753668212
ITUMBIARA,sem,3,2,1,4,,11494.538706549532
ITUMBIARA,sem,3,2,1,5,,11496.531036737153
ITUMBIARA,sem,3,2,2,1,,11479.087684933285
ITUMBIARA,sem,3,2,2,2,,11470.357185554518
ITUMBIARA,sem,3,2,2,3,,11471.555525558826
ITUMBIARA,sem,3,2,2,4,,11477.396591244067
ITUMBIARA,sem,3,2,2,5,,11477.911914967126
ITUMBIARA,sem,3,2,3,1,,11482.80918003518
ITUMBIARA,sem,3,2,3,2,,11473.957780175362
ITUMBIARA,sem,3,2,3,3,,11475.13094473875
ITUMBIARA,sem,3,2,3,4,,11480.973438324403
ITUMBIARA,sem,3,2,3,5,,11481.520915066405
ITUMBIARA,sem,3,2,4,1,,11484.380292266673
ITUMBIARA,sem,3,2,4,2,,11475.479001634005
ITUMBIARA,sem,3,2,4,3,,11476.616055135877
ITUMBIARA,sem,3,2,4,4,,11482.4489338548
ITUMBIARA,sem,3,2,4,5,,11482.965383604513
ITUMBIARA,sem,3,2,5,1,,11485.5628855921
ITUMBIARA,sem,3,2,5,2,,11476.71973743067
ITUMBIARA,sem,3,2,5,3,,11477.805409237428
ITUMBIARA,sem,3,2,5,4,,11483.6756248343
ITUMBIARA,sem,3,2,5,5,,11484.0273052814
ITUMBIARA,sem,3,3,1,1,,11485.07891166851
ITUMBIARA,sem,3,3,1,2,,11476.518240503969
ITUMBIARA,sem,3,3,1,3,,11479.052313390308
ITUMBIARA,sem,3,3,1,4,,11484.910840772332
ITUMBIARA,sem,3,3,1,5,,11484.703981892268
ITUMBIARA,sem,3,3,2,1,,11466.612154729914
ITUMBIARA,sem,3,3,2,2,,11459.041024363252
ITUMBIARA,sem,3,3,2,3,,11461.024621862796
ITUMBIARA,sem,3,3,2,4,,11466.658845528005
ITUMBIARA,sem,3,3,2,5,,11464.903815457596
ITUMBIARA,sem,3,3,3,1,,11470.328539450536
ITUMBIARA,sem,3,3,3,2,,11462.619548951934
ITUMBIARA,sem,3,3,3,3,,11464.53760302289
ITUMBIARA,sem,3,3,3,4,,11470.1925167247
ITUMBIARA,sem,3,3,3,5,,11468.536603681829
ITUMBIARA,sem,3,3,4,1,,11471.672318385368
ITUMBIARA,sem,3,3,4,2,,11464.05661923188
ITUMBIARA,sem,3,3,4,3,,11465.946238757766
ITUMBIARA,sem,3,3,4,4,,11471.560920971704
ITUMBIARA,sem,3,3,4,5,,11469.840671317943
ITUMBIARA,sem,3,3,5,1,,11472.287514488939
ITUMBIARA,sem,3,3,5,2,,11464.711780410176
ITUMBIARA,sem,3,3,5,3,,11466.588376767915
ITUMBIARA,sem,3,3,5,4,,11472.24941714241
ITUMBIARA,sem,3,3,5,5,,11470.320104962639
ITUMBIARA,sem,3,4,1,1,,11483.60911721632
ITUMBIARA,sem,3,4,1,2,,11474.54857283425
ITUMBIARA,sem,3,4,1,3,,11477.029134537715
ITUMBIARA,sem,3,4,1,4,,11482.854235216764
ITUMBIARA,sem,3,4,1,5,,11483.445763966301
ITUMBIARA,sem,3,4,2,1,,11461.673536632848
ITUMBIARA,sem,3,4,2,2,,11454.794607077185
ITUMBIARA,sem,3,4,2,3,,11456.874362785333
ITUMBIARA,sem,3,4,2,4,,11462.481935019581
ITUMBIARA,sem,3,4,2,5,,11462.704820475717
ITUMBIARA,sem,3,4,3,1,,11465.45814621144
ITUMBIARA,sem,3,4,3,2,,11458.3593301693
ITUMBIARA,sem,3,4,3,3,,11460.332346873465
ITUMBIARA,sem,3,4,3,4,,11465.969696163835
ITUMBIARA,sem,3,4,3,5,,11466.311030695117
ITUMBIARA,sem,3,4,4,1,,11466.441147272953
ITUMBIARA,sem,3,4,4,2,,11459.597668419821
ITUMBIARA,sem,3,4,4,3,,11461.574939129836
ITUMBIARA,sem,3,4,4,4,,11467.169330813489
ITUMBIARA,sem,3,4,4,5,,11467.61006572472
ITUMBIARA,sem,3,4,5,1,,11466.79356218208
ITUMBIARA,sem,3,4,5,2,,11459.961031271934
ITUMBIARA,sem,3,4,5,3,,11461.960741263438
ITUMBIARA,sem,3,4,5,4,,11467.585670253286
ITUMBIARA,sem,3,4,5,5,,11467.899562682718
ITUMBIARA,sem,3,5,1,1,,11483.419513912158
ITUMBIARA,sem,3,5,1,2,,11473.262932346643
ITUMBIARA,sem,3,5,1,3,,11475.925846438755
ITUMBIARA,sem,3,5,1,4,,11481.486131321257
ITUMBIARA,sem,3,5,1,5,,11482.1339142115
ITUMBIARA,sem,3,5,2,1,,11456.985659517924
ITUMBIARA,sem,3,5,2,2,,11450.443022505897
ITUMBIARA,sem,3,5,2,3,,11452.156614142827
ITUMBIARA,sem,3,5,2,4,,11457.265944946867
ITUMBIARA,sem,3,5,2,5,,11457.152062853525
ITUMBIARA,sem,3,5,3,1,,11460.90641716835
ITUMBIARA,sem,3,5,3,2,,11454.036296074972
ITUMBIARA,sem,3,5,3,3,,11455.639285751584
ITUMBIARA,sem,3,5,3,4,,11460.79691806198
ITUMBIARA,sem,3,5,3,5,,11460.812955988824
ITUMBIARA,sem,3,5,4,1,,11461.566202214177
ITUMBIARA,sem,3,5,4,2,,11455.123393804879
ITUMBIARA,sem,3,5,4,3,,11456.705185525305
ITUMBIARA,sem,3,5,4,4,,11461.787631921587
ITUMBIARA,sem,3,5,4,5,,11461.977971169807
ITUMBIARA,sem,3,5,5,1,,11461.820386721987
ITUMBIARA,sem,3,5,5,2,,11455.388202961263
ITUMBIARA,sem,3,5,5,3,,11456.98713912354
ITUMBIARA,sem,3,5,5,4,,11462.067229452641
ITUMBIARA,sem,3,5,5,5,,11462.154462445887
ITUMBIARA,sem,4,1,1,1,,13830.823646086132
ITUMBIARA,sem,4,1,1,2,,13834.823646086132
ITUMBIARA,sem,4,1,1,3,,13838.823646086132
ITUMBIARA,sem,4,1,1,4,,13842.823646086132
ITUMBIARA,sem,4,1,1,5,,13846.823646086132
ITUMBIARA,sem,4,1,2,1,,13820.360581887095
ITUMBIARA,sem,4,1,2,2,,13824.360581887095
ITUMBIARA,sem,4,1,2,3,,13828.360581887095
ITUMBIARA,sem,4,1,2,4,,13832.360581887095
ITUMBIARA,sem,4,1,2,5,,13836.360581887095
ITUMBIARA,sem,4,1,3,1,,13823.9861503123
ITUMBIARA,sem,4,1,3,2,,13827.9861503123
ITUMBIARA,sem,4,1,3,3,,13831.9861503123
ITUMBIARA,sem,4,1,3,4,,13835.9861503123
ITUMBIARA,sem,4,1,3,5,,13839.9861503123
ITUMBIARA,sem,4,1,4,1,,13826.296308304507
ITUMBIARA,sem,4,1,4,2,,13830.296308304507
ITUMBIARA,sem,4,1,4,3,,13834.296308304507
ITUMBIARA,sem,4,1,4,4,,13838.296308304507
ITUMBIARA,sem,4,1,4,5,,13842.296308304507
ITUMBIARA,sem,4,1,5,1,,13828.257133581454
ITUMBIARA,sem,4,1,5,2,,13832.257133581454
ITUMBIARA,sem,4,1,5,3,,13836.257133581454
ITUMBIARA,sem,4,1,5,4,,13840.257133581454
ITUMBIARA,sem,4,1,5,5,,13844.257133581454
ITUMBIARA,sem,4,2,1,1,,13764.890522596224
ITUMBIARA,sem,4,2,1,2,,13768.890522596224
ITUMBIARA,sem,4,2,1,3,,13772.890522596226
ITUMBIARA,sem,4,2,1,4,,13776.890522596226
ITUMBIARA,sem,4,2,1,5,,13780.890522596226
ITUMBIARA,sem,4,2,2,1,,13754.390797215341
ITUMBIARA,sem,4,2,2,2,,13758.390797215343
ITUMBIARA,sem,4,2,2,3,,13762.390797215343
ITUMBIARA,sem,4,2,2,4,,13766.390797215343
ITUMBIARA,sem,4,2,2,5,,13770.390797215343
ITUMBIARA,sem,4,2,3,1,,13757.460493343986
ITUMBIARA,sem,4,2,3,2,,13761.460493343986
ITUMBIARA,sem,4,2,3,3,,13765.460493343986
ITUMBIARA,sem,4,2,3,4,,13769.460493343986
ITUMBIARA,sem,4,2,3,5,,13773.460493343986
ITUMBIARA,sem,4,2,4,1,,13758.877215062133
ITUMBIARA,sem,4,2,4,2,,13762.877215062133
ITUMBIARA,sem,4,2,4,3,,13766.877215062133
ITUMBIARA,sem,4,2,4,4,,13770.877215062133
ITUMBIARA,sem,4,2,4,5,,13774.877215062133
ITUMBIARA,sem,4,2,5,1,,13757.790425262961
ITUMBIARA,sem,4,2,5,2,,13761.790425262961
ITUMBIARA,sem,4,2,5,3,,13765.790425262961
ITUMBIARA,sem,4,2,5,4,,13769.790425262961
ITUMBIARA,sem,4,2,5,5,,13773.790425262961
ITUMBIARA,sem,4,3,1,1,,13661.3785306787
ITUMBIARA,sem,4,3,1,2,,13665.3785306787
ITUMBIARA,sem,4,3,1,3,,13669.3785306787
ITUMBIARA,sem,4,3,1,4,,13673.3785306787
ITUMBIARA,sem,4,3,1,5,,13677.3785306787
ITUMBIARA,sem,4,3,2,1,,13651.829294155728
ITUMBIARA,sem,4,3,2,2,,13655.829294155728
ITUMBIARA,sem,4,3,2,3,,13659.829294155728
ITUMBIARA,sem,4,3,2,4,,13663.829294155728
ITUMBIARA,sem,4,3,2,5,,13667.829294155728
ITUMBIARA,sem,4,3,3,1,,13656.659934124042
ITUMBIARA,sem,4,3,3,2,,13660.659934124042
ITUMBIARA,sem,4,3,3,3,,13664.659934124042
ITUMBIARA,sem,4,3,3,4,,13668.659934124042
ITUMBIARA,sem,4,3,3,5,,13672.659934124042
ITUMBIARA,sem,4,3,4,1,,13660.681166005334
ITUMBIARA,sem,4,3,4,2,,13664.681166005334
ITUMBIARA,sem,4,3,4,3,,13668.681166005334
ITUMBIARA,sem,4,3,4,4,,13672.681166005334
ITUMBIARA,sem,4,3,4,5,,13676.681166005334
ITUMBIARA,sem,4,3,5,1,,13657.661718932626
ITUMBIARA,sem,4,3,5,2,,13661.661718932626
ITUMBIARA,sem,4,3,5,3,,13665.661718932626
ITUMBIARA,sem,4,3,5,4,,13669.661718932626
ITUMBIARA,sem,4,3,5,5,,13673.661718932626
ITUMBIARA,sem,4,4,1,1,,13586.370459403332
ITUMBIARA,sem,4,4,1,2,,13590.370459403332
ITUMBIARA,sem,4,4,1,3,,13594.370459403332
ITUMBIARA,sem,4,4,1,4,,13598.370459403332
ITUMBIARA,sem,4,4,1,5,,13602.370459403332
ITUMBIARA,sem,4,4,2,1,,13575.75872839218
ITUMBIARA,sem,4,4,2,2,,13579.75872839218
ITUMBIARA,sem,4,4,2,3,,13583.75872839218
ITUMBIARA,sem,4,4,2,4,,13587.75872839218
ITUMBIARA,sem,4,4,2,5,,13591.75872839218
ITUMBIARA,sem,4,4,3,1,,13579.490783152534
ITUMBIARA,sem,4,4,3,2,,13583.490783152534
ITUMBIARA,sem,4,4,3,3,,13587.490783152534
ITUMBIARA,sem,4,4,3,4,,13591.490783152534
ITUMBIARA,sem,4,4,3,5,,13595.490783152534
ITUMBIARA,sem,4,4,4,1,,13580.810496256514
ITUMBIARA,sem,4,4,4,2,,13584.810496256514
ITUMBIARA,sem,4,4,4,3,,13588.810496256514
ITUMBIARA,sem,4,4,4,4,,13592.810496256514
ITUMBIARA,sem,4,4,4,5,,13596.810496256514
ITUMBIARA,sem,4,4,5,1,,13580.339269246588
ITUMBIARA,sem,4,4,5,2,,13584.339269246588
ITUMBIARA,sem,4,4,5,3,,13588.339269246588
ITUMBIARA,sem,4,4,5,4,,13592.339269246588
ITUMBIARA,sem,4,4,5,5,,13596.339269246588
ITUMBIARA,sem,4,5,1,1,,13520.327508525923
ITUMBIARA,sem,4,5,1,2,,13524.327508525923
ITUMBIARA,sem,4,5,1,3,,13528.327508525923
ITUMBIARA,sem,4,5,1,4,,13532.327508525923
ITUMBIARA,sem,4,5,1,5,,13536.327508525923
ITUMBIARA,sem,4,5,2,1,,13506.35219606972
ITUMBIARA,sem,4,5,2,2,,13510.35219606972
ITUMBIARA,sem,4,5,2,3,,13514.35219606972
ITUMBIARA,sem,4,5,2,4,,13518.35219606972
ITUMBIARA,sem,4,5,2,5,,13522.35219606972
ITUMBIARA,sem,4,5,3,1,,13510.430676374266
ITUMBIARA,sem,4,5,3,2,,13514.430676374266
ITUMBIARA,sem,4,5,3,3,,13518.430676374266
ITUMBIARA,sem,4,5,3,4,,13522.430676374266
ITUMBIARA,sem,4,5,3,5,,13526.430676374266
ITUMBIARA,sem,4,5,4,1,,13514.837157138052
ITUMBIARA,sem,4,5,4,2,,13518.837157138052
ITUMBIARA,sem,4,5,4,3,,13522.837157138052
ITUMBIARA,sem,4,5,4,4,,13526.837157138052
ITUMBIARA,sem,4,5,4,5,,13530.837157138052
ITUMBIARA,sem,4,5,5,1,,13508.879139751423
ITUMBIARA,sem,4,5,5,2,,13512.879139751423
ITUMBIARA,sem,4,5,5,3,,13516.879139751423
ITUMBIARA,sem,4,5,5,4,,13520.879139751423
ITUMBIARA,sem,4,5,5,5,,13524.879139751423
ITUMBIARA,mes,1,1,1,0,,2625.2049184358357
ITUMBIARA,mes,1,1,2,0,,2606.0548187975287
ITUMBIARA,mes,1,1,3,0,,2609.381815392916
ITUMBIARA,mes,1,1,4,0,,2608.944121240035
ITUMBIARA,mes,1,1,5,0,,2608.6502741518857
ITUMBIARA,mes,1,2,1,0,,2620.9953613458715
ITUMBIARA,mes,1,2,2,0,,2594.812740102675
ITUMBIARA,mes,1,2,3,0,,2598.3609336188397
ITUMBIARA,mes,1,2,4,0,,2598.5990268946052
ITUMBIARA,mes,1,2,5,0,,2599.5910538121548
ITUMBIARA,mes,1,3,1,0,,2622.0514570357664
ITUMBIARA,mes,1,3,2,0,,2593.385825113198
ITUMBIARA,mes,1,3,3,0,,2597.027343282307
ITUMBIARA,mes,1,3,4,0,,2597.9487242649893
ITUMBIARA,mes,1,3,5,0,,2598.83839679247
ITUMBIARA,mes,1,4,1,0,,2616.5402777710856
ITUMBIARA,mes,1,4,2,0,,2591.13245248134
ITUMBIARA,mes,1,4,3,0,,2594.7439132404093
ITUMBIARA,mes,1,4,4,0,,2594.741923966605
ITUMBIARA,mes,1,4,5,0,,2595.2659967206187
ITUMBIARA,mes,1,5,1,0,,2613.5850615425243
ITUMBIARA,mes,1,5,2,0,,2592.439100569725
ITUMBIARA,mes,1,5,3,0,,2596.0149130149625
ITUMBIARA,mes,1,5,4,0,,2595.8656339950103
ITUMBIARA,mes,1,5,5,0,,2596.5954886516297
ITUMBIARA,mes,2,1,1,0,,3186.646565153302
ITUMBIARA,mes,2,1,2,0,,3165.6769720541815
ITUMBIARA,mes,2,1,3,0,,3169.633257806397
ITUMBIARA,mes,2,1,4,0,,3169.2961348426306
ITUMBIARA,mes,2,1,5,0,,3169.067007450299
ITUMBIARA,mes,2,2,1,0,,3154.231130052013
ITUMBIARA,mes,2,2,2,0,,3143.08575056334
ITUMBIARA,mes,2,2,3,0,,3147.3692604335274
ITUMBIARA,mes,2,2,4,0,,3150.353061031419
ITUMBIARA,mes,2,2,5,0,,3151.181840975457
ITUMBIARA,mes,2,3,1,0,,3136.4422280321955
ITUMBIARA,mes,2,3,2,0,,3123.6455564726957
ITUMBIARA,mes,2,3,3,0,,3126.8973037666688
ITUMBIARA,mes,2,3,4,0,,3129.4669063689016
ITUMBIARA,mes,2,3,5,0,,3129.974441235477
ITUMBIARA,mes,2,4,1,0,,3122.786536356788
ITUMBIARA,mes,2,4,2,0,,3115.9622458670146
ITUMBIARA,mes,2,4,3,0,,3118.1549514791895
ITUMBIARA,mes,2,4,4,0,,3121.7427073267104
ITUMBIARA,mes,2,4,5,0,,3121.101607705008
ITUMBIARA,mes,2,5,1,0,,3088.2015009150323
ITUMBIARA,mes,2,5,2,0,,3074.1485493022615
ITUMBIARA,mes,2,5,3,0,,3078.169903353153
ITUMBIARA,mes,2,5,4,0,,3074.8839127195815
ITUMBIARA,mes,2,5,5,0,,3077.404511640556
ITUMBIARA,mes,3,1,1,1,,2650.1916924695606
ITUMBIARA,mes,3,1,1,2,,2652.578068124767
ITUMBIARA,mes,3,1,1,3,,2655.735586286498
ITUMBIARA,mes,3,1,1,4,,2661.0904372687673
ITUMBIARA,mes,3,1,1,5,,2664.058947572028
ITUMBIARA,mes,3,1,2,1,,2633.1630572714803
ITUMBIARA,mes,3,1,2,2,,2634.3616324752747
ITUMBIARA,mes,3,1,2,3,,2637.424776104912
ITUMBIARA,mes,3,1,2,4,,2641.810686954003
ITUMBIARA,mes,3,1,2,5,,2646.904315650565
ITUMBIARA,mes,3,1,3,1,,2636.1975868165505
ITUMBIARA,mes,3,1,3,2,,2637.556360535011
ITUMBIARA,mes,3,1,3,3,,2640.6192089853785
ITUMBIARA,mes,3,1,3,4,,2645.042382204157
ITUMBIARA,mes,3,1,3,5,,2650.6380098007776
ITUMBIARA,mes,3,1,4,1,,2636.1280338409506
ITUMBIARA,mes,3,1,4,2,,2637.923705749968
ITUMBIARA,mes,3,1,4,3,,2641.1492159535615
ITUMBIARA,mes,3,1,4,4,,2645.6747504595346
ITUMBIARA,mes,3,1,4,5,,2651.2782977677884
ITUMBIARA,mes,3,1,5,1,,2636.07240546211
ITUMBIARA,mes,3,1,5,2,,2637.546428201249
ITUMBIARA,mes,3,1,5,3,,2640.7476678851153
ITUMBIARA,mes,3,1,5,4,,2645.2559687424314
ITUMBIARA,mes,3,1,5,5,,2650.656362283763
ITUMBIARA,mes,3,2,1,1,,2651.1853950513505
ITUMBIARA,mes,3,2,1,2,,2651.203739420953
ITUMBIARA,mes,3,2,1,3,,2653.643159217204
ITUMBIARA,mes,3,2,1,4,,2658.5832680533103
ITUMBIARA,mes,3,2,1,5,,2660.864862810494
ITUMBIARA,mes,3,2,2,1,,2624.0112343942887
ITUMBIARA,mes,3,2,2,2,,2625.2361065289465
ITUMBIARA,mes,3,2,2,3,,2627.748725174347
ITUMBIARA,mes,3,2,2,4,,2632.317563029328
ITUMBIARA,mes,3,2,2,5,,2637.3516982242545
ITUMBIARA,mes,3,2,3,1,,2627.2449957370177
ITUMBIARA,mes,3,2,3,2,,2628.544375765712
ITUMBIARA,mes,3,2,3,3,,2631.054894944667
ITUMBIARA,mes,3,2,3,4,,2635.65526962607
ITUMBIARA,mes,3,2,3,5,,2641.132822715152
ITUMBIARA,mes,3,2,4,1,,2627.427675357325
ITUMBIARA,mes,3,2,4,2,,2629.029302459548
ITUMBIARA,mes,3,2,4,3,,2631.6085101315866
ITUMBIARA,mes,3,2,4,4,,2636.295805842778
ITUMBIARA,mes,3,2,4,5,,2641.8478549497304
ITUMBIARA,mes,3,2,5,1,,2628.618162485835
ITUMBIARA,mes,3,2,5,2,,2629.8259852363803
ITUMBIARA,mes,3,2,5,3,,2632.3951093758205
ITUMBIARA,mes,3,2,5,4,,2637.0424435269815
ITUMBIARA,mes,3,2,5,5,,2642.487597339886
ITUMBIARA,mes,3,3,1,1,,2652.3045894205934
ITUMBIARA,mes,3,3,1,2,,2650.496464562456
ITUMBIARA,mes,3,3,1,3,,2653.1159330530713
ITUMBIARA,mes,3,3,1,4,,2657.9247412287714
ITUMBIARA,mes,3,3,1,5,,2661.4630562323373
ITUMBIARA,mes,3,3,2,1,,2620.6026835352045
ITUMBIARA,mes,3,3,2,2,,2617.934394309404
ITUMBIARA,mes,3,3,2,3,,2620.0608306572876
ITUMBIARA,mes,3,3,2,4,,2624.9394329867882
ITUMBIARA,mes,3,3,2,5,,2630.4820172805103
ITUMBIARA,mes,3,3,3,1,,2623.9928082069696
ITUMBIARA,mes,3,3,3,2,,2621.3646319796903
ITUMBIARA,mes,3,3,3,3,,2623.3963634420306
ITUMBIARA,mes,3,3,3,4,,2628.3730765875725
ITUMBIARA,mes,3,3,3,5,,2634.0740460321913
ITUMBIARA,mes,3,3,4,1,,2625.2420559076018
ITUMBIARA,mes,3,3,4,2,,2623.5513441527955
ITUMBIARA,mes,3,3,4,3,,2625.7974558852884
ITUMBIARA,mes,3,3,4,4,,2630.8004326067344
ITUMBIARA,mes,3,3,4,5,,2636.650216422686
ITUMBIARA,mes,3,3,5,1,,2626.471550846125
ITUMBIARA,mes,3,3,5,2,,2624.4309853297505
ITUMBIARA,mes,3,3,5,3,,2626.706662702868
ITUMBIARA,mes,3,3,5,4,,2631.6706788804245
ITUMBIARA,mes,3,3,5,5,,2637.4498334542545
ITUMBIARA,mes,3,4,1,1,,2642.141726650097
ITUMBIARA,mes,3,4,1,2,,2641.8632210884816
ITUMBIARA,mes,3,4,1,3,,2644.736265005929
ITUMBIARA,mes,3,4,1,4,,2648.35135648746
ITUMBIARA,mes,3,4,1,5,,2653.984112217425
ITUMBIARA,mes,3,4,2,1,,2616.0114745321307
ITUMBIARA,mes,3,4,2,2,,2614.28321105254
ITUMBIARA,mes,3,4,2,3,,2617.448581272454
ITUMBIARA,mes,3,4,2,4,,2621.2440793181163
ITUMBIARA,mes,3,4,2,5,,2628.1752175863558
ITUMBIARA,mes,3,4,3,1,,2619.5141108902208
ITUMBIARA,mes,3,4,3,2,,2617.931846852769
ITUMBIARA,mes,3,4,3,3,,2621.0191989103187
ITUMBIARA,mes,3,4,3,4,,2624.9165487923433
ITUMBIARA,mes,3,4,3,5,,2632.0357562201734
ITUMBIARA,mes,3,4,4,1,,2619.9625672198613
ITUMBIARA,mes,3,4,4,2,,2619.2465857408256
ITUMBIARA,mes,3,4,4,3,,2622.5722095257024
ITUMBIARA,mes,3,4,4,4,,2626.3388904900194
ITUMBIARA,mes,3,4,4,5,,2633.9226071479966
ITUMBIARA,mes,3,4,5,1,,2620.249001234094
ITUMBIARA,mes,3,4,5,2,,2619.381553142975
ITUMBIARA,mes,3,4,5,3,,2622.781239608292
ITUMBIARA,mes,3,4,5,4,,2626.3161839890017
ITUMBIARA,mes,3,4,5,5,,2634.0808024128314
ITUMBIARA,mes,3,5,1,1,,2640.4697500236407
ITUMBIARA,mes,3,5,1,2,,2642.376845506399
ITUMBIARA,mes,3,5,1,3,,2645.281260528075
ITUMBIARA,mes,3,5,1,4,,2647.8639812951105
ITUMBIARA,mes,3,5,1,5,,2653.7750140872777
ITUMBIARA,mes,3,5,2,1,,2618.1235615936016
ITUMBIARA,mes,3,5,2,2,,2615.953717125851
ITUMBIARA,mes,3,5,2,3,,2619.027869369955
ITUMBIARA,mes,3,5,2,4,,2623.047695520603
ITUMBIARA,mes,3,5,2,5,,2629.6753450383662
ITUMBIARA,mes,3,5,3,1,,2621.574729067503
ITUMBIARA,mes,3,5,3,2,,2619.7395840227905
ITUMBIARA,mes,3,5,3,3,,2622.78061594569
ITUMBIARA,mes,3,5,3,4,,2626.8730365197557
ITUMBIARA,mes,3,5,3,5,,2633.659411832008
ITUMBIARA,mes,3,5,4,1,,2621.8380407279747
ITUMBIARA,mes,3,5,4,2,,2621.2369977176936
ITUMBIARA,mes,3,5,4,3,,2624.508108160648
ITUMBIARA,mes,3,5,4,4,,2628.4780770176194
ITUMBIARA,mes,3,5,4,5,,2635.7905539188455
ITUMBIARA,mes,3,5,5,1,,2622.274927425956
